course assignments have nothing to do with the lectures most of the assignments could have been copypasted stuff from the previous course in this specialization same as with previous course  review point organization leaves too many space for individual opinions assignment with a video clip is something i didnt expect at all i had to download a bunch of free software to make it and i didnt make it good enough because im not skilled in using those programs of course it then reflected my average score because review point system is too much oriented toward personal opinions of others i felt this course gave me the least out of this specialization and i also felt this course scratched a lot of things but didnt quite get into many details that could have been mentioned maybe even instead of the assignments that were quite dull to me there is a section of clips that is a bit useless to those outside of usa unlike previous course this one was at least doable inside the expected work hours  week except for the video assignment which took me a bit more and thats why ill give it  point higher than previous coursethis review might sound a bit harsh even though its not the intention with a bit of polishing it could become really great but it really could use some of the improvements i have mentioned above	3
excellent teachers excellent assignments my favorite mooc so far congrats	4
i loved this class colleen did a great job in explaining teasing and enticing us to learn more about css i had no idea that all this power was available to me thanks colleen	4
never enjoied that much calculus	4
this is a good course but theres some flaws not about knowledge	3
top course from johns hopkins university as alwaysangular js can sometimes be tricky to understandbut the way they presented it made things very easy to understandthe most thing which i like about the course is that it not only teaches the angular js but also gives an idea of how the things work at backend thus making the concepts more clear and doubt freelast but certainly not the least thanks johns hopkins university for presenting such a knowledge full course it certainly made took my web designing skills to a whole new level	4
best course i had ever taken in coursera	4
very practical course love it	4
great course very digestible and with enough information	4
too basic	1
i like this course the syllabus coverage is good i am eagerly waiting to enroll the next course	4
this course is superbbbbbbbbbbbbbbbb	4
very good online learning experience	3
i think the course content is global history us in center	3
the historical lectures were marvelous the literature lectures only a little less so but the most enjoyable was both extremely knowledgable professorsif you want to truly understand the myriad background the nazi psychology and insanity the witness of those who suffered the most and the indepth story of the holocaust this is an outstanding academic experience	4
this whole specialization is an outstanding program the instructors are entertaining and they strike the right balance between theory and practice even though i consider myself quite literate in statistics and numerical optimization i learned several new techniques that i was able to directly apply in various part of my job ok not in the foundations course but in subsequent courses we really go in depth while other classes ive taken limit themselves to an inventory of available techniques in this specialization i get to implement key techniques from scratch highly highly recommendedfyi the python level required is really minimal and the total time commitment is around  hours per week	4
very good introduction the text is confusing at times but thats just part of learning new language	4
useful good insights the idea of analyzing the history of strategy	4
great course to give you an overview of financial markets	4
very clear course well structured a lot of valuable information for the beginners	4
extremely well planned and highly instructive course which i recommend above most online courses on web development handson coding makes the difference	4
really well taught	4
its been a very informative and helpful course	4
very good course with well prepared materials programming assignments were a bit too easy	4
great course gives you a great perspective of how to start scheduling and estimate your budget for new projectsi love this course and how it is presented	4
very good course the final assignment was stretching and i enjoyed this challenge	4
great course for anyone striving to improve their communication and writing skills in academic environment highly recommended	4
this is really nice helps a lot if you know nothing about css	3
amazing course please offer more courses like this on fraud examination and forensic accounting i would also be interested to take a course on internal audit internal controls and res management	4
this course failed greatly to balance the workload by week the third week which i think was the most important one have too many information to learn and assimilate whereas the first two weeks could be rearranged to start multivariate regression earlier another proof of week  issue the related swirl exercises start in week  of them and finish in week  more exercises i think one of the most important expertise and knowledge that a data scientist must know and master was unfairly squeezed in one week leaving no time for the learnerstudent to do more searchexercises on the subject	1
this course has been a great opportunity to improve my learning skill i appriciate the given opportunity and look forward for ne cources from this team thanks a lot	4
many tips in this course are very good and important i missed some of them before and this course help me pay attention to them and learn them clearly i highly recommended to you and i wont take you much time	4
good resources in order to improve your own academic writing	4
very nice course highly recommended	4
this course offers an insight to most of the machine learning techniques currently deployed however it does not go in depth for any of it amazing programming exercises very well structured very helpful and easily understandable they make sure that you only implement what is relevant to the course and all else clutter reading typechecking etc is already in place for you the instructor is easily understandable and the presentations are very well structured coming from an engineeringcomputing background would hope for more math and insights but this is a course that can be taken by economics or other majors really enjoyed it and has prepared me to delve deeper into machine learning and craft ml systems as part of my school or in my free time	4
very interesting and good to follow	4
no use for me no music examples because copyrights did not allow so the course is pretty boringsorry not for me	0
this course is done	4
good course for learning about how our bran works but the curriculum is slowpaced	3
its very useful for a rookie to star learning ml	4
although this project is very openended with little guidance it definitely requires the fullstack of data science to complete	3
the teaching content is excellent the instructors explanation is clear and intuitiveit would be more helpful if the instructor can address the forums at times rather than leaving it entirely to the tas	3
i like it as economics student	4
o	4
great course loved it	3
a great introduction to the science of communication very interesting and properly articulated	4
i learned a lot from this class this is not only a class that give you a right way to learning handle your procrastination the secret of memory but also show you the scientific evidence if a scientist tell me that the procrastination is not a big deal i will believe that more than just somebody tell me also this class gave me the passion and confidence to learn something new	4
excellent contents but relators english is pretty bad 	3
the teaching was awesome i had already taken course in mobile computing during my under graduate study i suggest you develop a course with in depth concepts covering more technical details	3
it was a very good course	4
simply fantastic a great easytounderstand tool to master hardtolearn subjects	4
definitely a great addon cert for those with healthcare professional backgrounds biomedic graduates prospective public health grad students or those wishing to pursue a career in the pharmaceutical industry	4
a very useful course everybody should work it as learning gets easy after	4
the lectures are very wellorganized the topics are also cover in this field however the lectures are very dry and boring the main professor were reading the scripts on the monitor from my perspective with his knowledge in this field as being described on his personal web site he should be able to talk comfortably by looking at the topic on the slide then discuss about it in detail i would suggest to change the environment to be at the wide open space like coffee shop to make this course more attractive im sorry it is not what i expected	0
this was so much more interesting than i expected it to be	4
very good online class if you are taking ap macroeconomics in high school gives a good overview and serves as a great study guide	4
great course for beginner in data science	4
this course is amazing more than i expected you can relate it with everything no matter your career its effective	4
fantastic discussion and live examples of pieces this course gave me a wonderful overview and context for understanding the development of the string quartet what i found most fascinating was the pure objectivity in the lectures and the plethora of styles i was introduced to that previously i had not known webern smetana and shostakovitch both mr steinhardt and ms chung are excellent scholars i highly recommend this course as it gives you a lifetime of specific quartets to get to know	4
somewhere during the second week there is a gap in coding that i could not overcome and this ruined the whole interest in pursuing the course because in order to overcome it i had to cheat i dont feel like i am learning anymore	0
big thx for you work very interesting and useful	4
i like the explanations and worked exercises i also love the fact i can speed up the videos because sometimes its too slow for my taste	4
not really about product management but about project management	1
good information would have preferred more indepth lectures and detailed information more lecturer interactionengagement on the issuesoverall i enjoyed the course and it was great	3
very very good course to learn in effective and efficient manner	4
thanks for this course it helps me to learn graphic design as well	4
excellent course lots of material to work off of i wish there were more tutorials for the r language i would love to learn more of the capabilities of the program through this online tool	4
great learning experience and how to maintain a healthy diet thank you	4
so far very educational  would appreciate if the videos would be little more discriptive	3
great courseclear tutorials	4
what an excellent way to recapthanks cal artsthanks coursera	4
you learn data types and data manipulation here very informative	4
it was fantastic i suggest to all students to use book from the course and to carry out ex in thus book a lot of thanks	4
it has been a pleasure in following through the lectures and completing the assignments thank you dr chuck	4
fantastic teaching  really fun to learn python with prof severance	4
each specialization has been better than the previous one and i have learned so much the sad part for me is that with everything i learn i understand how much more i need to learn but having said that this course and the professors are wonderful and their excitement about photography is conveyed in every class	4
i love it this is a course every person has to take  it teaches skills necessary to anyone who values personal development and learning or simply wants to become a better person	4
during the lectures not all the slides were well revised and the peer assessments should include more specific guides	3
great course  thank you very much	4
it was a great experience i learnt a lot especially when i did the assignments thank you 	4
useful and interesting course	4
extremely satisfied with the course great material everything can be applied almost right away to a real life project definitely recommended	4
good course to get the fundamental learning	4
very good course for someone who wants to feel of neural net deep belief net and rbm geoffrey is awesome you will be able learn and understand neural net intuitively	4
very nice intro course to analytics	4
very nice medical coursemust be done by individuals	4
good number of practice exercises and explanations thank you very much	4
i really liked this course concepts well explained i was hoping for more practical exercises on different types of data sets along with how to improve model accuracy in various algorithm taught concept such as pruning etc were missing but i am sure in future we will have more on it thanks professor	4
i would say it was very quick overviewed and extremely informative course however i would recommend not to stop on this and look up for more on html css and js	3
excellent course very complete and gives a great overview of the asset manag	4
extremely informative and fun perhaps update some material with the latest findings eg results from the dawn mission to ceres as well as more details on the elusive planet thank you nonetheless prof brown for sharing your contagious enthusiasm for the science of solar system with us	3
thank you to all the members of course on this great effort has been spectacular and of course benefited him a lot and was very entertaining explanation you are great	4
very interesting and useful course everything is very clearly explained apart from theory it is very interesting the octavematlab exercises	4
really enjoy the energy of the professor more practice questions would take this to the next level	3
this course is just awesome thanks prof ng for thatalthough the course has very less and easy programming assignments but still the theory covered is pretty vast and well contained	3
professor is engaging concise and his points and presentations keep my attention truly appreciate the challenge of not seeing faces but being engaging via a screen really well done	4
a great introduction to python dr severance did a wonderful job explaining all of the topics in a way that was easy to understand and learn the exercises were the perfect level of difficulty  a little bit challenging but completely possible given the things we learned in video lectures	4
i wish i had known the ideas in this course a decade ago a brilliant course that offers the student the opportunity to learn real practical sciencebased techniques to understand their mind and improve their learning a thousand thanks to both professors for creating learning how to learn	4
good introduction but could go more in depth	3
awesome course on how the mind learns very useful tips for avoiding procrastination as well	4
there was some interesting information in here and i found a few things useful that said you have to sift through a lot of gimmicks to get to the parts of the lessons that actually matter	1
the course presents lots of concepts and papers but it doesnt really seems applicable in realityit felt too fluffy and subjective to me	0
this course was so interesting and good planned so i couldnt do anything else in my spare time other than watching this course and answering simple questions except just one week this course is build very well it is also a short one but gives a good perspective to various topics in management social and organizational psychology i totally recommend taking it for all not only managers but all who wants to improve their daytoday communications goal setting and mentoring	4
amusing and interesting course	4
i really loved the course and found it to be incredibly useful and well taughtit was so well explained that i would like to have even more info about food and healthplease continue to have courses like thisthanks	4
great professor  learning a lot despite  years working in excel	4
outstanding course highly recommend it to anyone wanting to learn pythonl	4
really excellent course lots of insight great fun	4
excellent introduction to ableton	4
all thanks to carlos and emilythis course is great for knowing what ml is with practical examples 	4
i thoroughly enjoyed this course it was presented with great knowledge and passion and despite being full of musical terminology and detail it was always accessible to me as a nonplayer i learned so much about how this wonderful music was structured and composed	4
very well structured clear explanations and great additional resources to test and repeat the material thank you very much	4
i loved the set up of the course that professor frederikson included other professors and professionals in her class it made the class lively and presented different point of views or different examples the homework exercises were very interesting and thought provoking i would recommend this class to anyone and in particular to people who do not believe that having a positive attitude  outlook in life will  can make a difference in so many different ways i am looking forward to an additional course on positive psychology in the future	4
course is a little formulaic had trouble making my submissions follow the structure outlined but still i learnt some useful tips and actually got to just write something orderlyliked some of the visiting speakers the third speaker who talked about character  mature lady dark hair was quite good so was the first gentlemanoverall the course is ok but given the strict methodology and requirements for writing i dont know if ill make it through the specialisationthank you for reading	0
i can see a couple of problems in this course how to access and change elements in a data frame especially the use of loc and iloc is not explained very well and i believe there is an error in the slides the second thing is that i have found more powerful methods in pandas documentation for example assign or nlargest and nsmallest this is not really a problem if one of the hidden purposes is to push students to actively search the docs for what they would like to dowork load for the assignments is just fine in my opinion not too little not too muchoverall i am satisfied	3
i have learned much more about photography in the short few weeks of this course than studying much longer on my own great course	3
super awesome i wish i had taken this earlier in my job search it makes a lot of the algorithms you find in tech interviews super intuitive	4
excellent content indepth compared to may other moocs the instructors have organized the lectures very well and shown some useful and practical methods that can be implemented at various stages	3
excellent for beginners many a thanks to dr chuck boy he really makes it easier to learn quiz and assignment reiterates the slides taking out revision pain personally i liked the extra videos and dr chuck singing i got my mojo ya	4
needs more data visiualizations images that used repeated many times which is confusinng	3
educational fun and creative i highly recommend it	4
in his normal fashion dr charles covers the material at the correct level he doesnt bog you down in the details but gives you what you need	4
coding documents and data cleaning is possibly the best thing ever d	4
this course is a brilliant introduction to game design if youve got little or no experience in the area or with unity d this is absolutely the place to start congratulations to professor brian winn and staff for the excellent work	4
the best course to start	4
this class is amazing thats because we can learn machine learning algorithms and implement them at the same time this class provides good structure of the machine learning programs so you can understand better machine learning algorithms and programming skills for beginners i strongly recommend this class to anyone who is interested in machine learning	4
quite interesting especially the way the studies were made and how they were evaluated it would be nice that after such long time now to include the results of the schools studyi was also expecting more details on the nnd itself  food preparation detailed food recipes	3
very good course though a bit less challenging than i have expected a true capping of the previous courses	3
humorous teacher concise and useful explanation	4
dr chuck is the most outstanding professor i have ever seen he is very kind and patient the course contains the basic algorithm and data structures in python although it will sounds very difficult to get involved in i feel very comfortable to watch the lecture and finish the quiz and assignments this course is very helpful for me to develop the big picture of programming i look forward to finish the series of python course instructed by dr chuck i really appreciate his guidance	4
awesome course learned so much	4
should have been a complete course the course did not give specific tools to conflict resolution rather information about the subject was disseminated	2
i enjoyed a lot with the course very nice study	4
good course i like it and the way it was given	3
very useful thanks to the dynamic professor jerry 	4
the professor has clearly taken time to make the information as clear and concise as possible which is highly appreciated i think anyone who has an interest in understanding how new digital tools are shaping marketing decisions would highly benefit from this course as the information is as clear as it is crucial im looking forward to the next class 	4
just awesome have a wonderful learning experience	4
cool coursevery useful info	4
dear professori love the way you taught me since last month your way of teaching using real life examples helped me to better understand and solve the problems thank you for sharing your lecture in coursera and making it available so that a distant student like me can take advantage and thank you one more time professorsudesh pathak	4
i really enjoyed the course the instructors are fantastic and i also liked the way they use videos and online interactions to deliver the content	4
perfect	4
very interesting open new point of view for more exploring	3
great teaching from andrew ng never thought i could learn so much online 	4
good course on the various ps legal needs technology needs and what it means to be inc lacked details on how you go about running a business  so lets say i wanted to start a business analysis consulting firm besides getting a business number what else do i need to hire people earn revenue and run the business profitably	2
very good course	4
first  weeks are manageable and the final project is great i had a lot of fun 	3
high level overview of data and analytics in business	4
like the way instructor kept it simple yet informative deliberately avoids unnecessary terminology quizzes and assignments help in understanding the ideas put forth in lectures would have been even better if we had a final project longertougher than assignments	3
very helpful course	4
the best	4
it is best pathway to learn about how to deal with different projects every manager must do this for better result	4
an excellent r course for the beginners	4
good course for tableau and effective communication	3
great course the instructor is able to simplify complicated stuff grasp focus on teaching core concepts of latest html css and javascript functions through using real exampleapplication this helps me as student to quickly understand the technologies and apply them without spending too much time or losing focus in every details the exercise and assignment is very helpful to measure what we learned and how to apply them	4
i took the first two classes last year when i was trying out coursera now that i really want to pursue a python certificate im going for all the classes this timei highly recommend this class if youre new to python	4
very useful	4
i really enjoyed learning from this course it was diverse and exciting the assignments were interesting and makes the student feel as though you are truly an osteoarchaeologist who needs to solve the mystery of the skeleton the only downside of this course is the peerreviewed assignment the peer review is done by multiplechoice from  to  for five aspects of your submission and many peers do not leave any comment to provide feedback for improvement so if you didnt pass the assignment the first time you might not have a clue what it is that you should improve for the second submission apart from the fact that you are reviewed by peers  not specialists who might be wrong themselves it is very annoying that you are not able to learn from your mistakes perhaps this course could improve on this point by making it obligatory for peers to add a comment	3
very informative	4
good balance explaining modern psychology and buddhism as well as how the former has aided to support empirically most of the observations laid out by the latter centuries ago lectures are very insightful and carefully crafted turning the whole six week course into a delightful experience to those interested not only in buddhism but also in modern psychology and behavioural theory	4
absolutely fantastic lectures	4
it covered the basics of a very interesting platform	4
perfect for the very beginners in programming	4
very well structured and highly interesting 	4
very informative loved the course keep making more please	4
perfect class about machine learning i learned a lot and get a clear whole picture about machine learning also im very appreciated the well designed hands on practices to try and solve for interesting problems thanks	4
 not perfect but very clear and consistent im only in week  and this is my first coursera course there are some topics that i feel need a little more clarification but that is my only complaint perhaps it would be a good idea for the site to have a faq for each individual course the professor or course instructor could answer these questions for future course sessions perhaps theres a reason this idea wouldnt work but it would be nice to see from the students perspective	3
a nice ending project but other user reviewing can be unreliable the diagrams were still helpful and made the videos more comprehensive	4
great course highly recommended	4
very informative lectures from dr chuck i would recommend this course to anyone that wants solid guidance from ab on the road to python development	4
cool	4
martin is an excellent teacher thanks for sharing your knowledge with us	4
very easy to understand and know how to succeed in the future on the learning path thanks a lot 	4
practical way of explanations really helped	4
very good lectures and even fun the tool is extremely usefulmore feedback and assistance would generally improve the quality	3
this course is so amazing	4
i would like to have more example it feels there is mostly theory the quizzes were super easy i dropped out at final project i couldnt get through the first questions the course and especially the final project requires a good basis in statistics beforehandthe assistants are super helpful and patient	2
this was a great reintroduction to algorithms for a cs graduate great content fastpaced and the forums were very helpful	4
excellent course the material and the vídeos are great and the subjects are very well explained	4
this course is great if you are looking for learning responsive web designing using twitter bootstrap lot of areas are covered in this single course along	4
absolutely brilliant crucial course for everyone interested in learning i think this should be the first course for everyone who start using coursera	4
there arent enough examples to get us a good path to learning python more practice and solved questions were required	2
terrific instructor easy to follow and well paced covers a lot of area but the exercises are very much hand holding where your part is just plugging in a few lines of code ive been doing modeling work for many years and this machine learning course has given me additional tools that i feel will definitely be helpful for solving future problems	3
excellent course to get learn how to interpret studies and select the appropriate tests for your own research	4
its good as an introductory course	3
as usual the team does a great job of distilling complex ideas without sacrificing the quality of information data science is a complicated field dont be fooled by the topics the walk before you run approach is super productive for your learning curve if youre not native to this field	4
this course gives you strong foundation for machine learning though this course is old its recommended this is quite hard when compared to other courses thanks to andrew ng	4
i find it an excellent course truly when of the best ive joined on coursera	4
superb course especially for beginners	4
capstone was very well put together and by far the highlight of the course amazing job by the course developers to create such an interactive finale to the course that brought together all the concepts into a real world simulation	4
really good lecture  support it 	4
excellent entry point for those who want to learn python from scratch	4
excellent i cant say enough good things about the professor she does an amazing job explaining the more complex ideas and concepts in a way that is clear and very easy to understand great course so far	4
really good coursetotally recoemended	4
this course introduced me to new valuable concepts that i find useful in my daily work i liked tha clarity of most of the teachers the case studies served to understand better the concepts presented however i would have liked to learn more about the situation regarding water resource management in south america	3
very helpful clear and easy	4
this course has improved my learning skills immensely	4
this class was wonderful as a visual learner i learn better with images involved thank you prof	4
broken down very simple and not a fast pace great for beginners	4
very good series for learning java and oo principles the big application approach is very interesting as we can see the whole picture even when we know little yet the interviews with software engineers are very enlightening	4
i understand that many people want to quickly jumping on the topic but there should be a minimum set of prerequisites before starting this class this would avoid digressions such as explaining basic vectormatrix operations or unnecessary calculus reviews	2
for a successfull career turn to this course	4
nicelearned a lot	4
a really good course but not worth being part of a specialization should be very helpful for students  freshers who are preparing for an engineering interview personally i felt most people would have taken up this course paying the course fee only because it was a mandatory part of this specialization	4
i learned so much in this course the professor is really good and explains the concepts with practical examples i really enjoyed this course and i am motivated to keep moving forward	4
i like the professor so much he is so cute lol	4
this course is well defined and great material to cover the fundamentals of gcp available services and the subject matter on bigdata and machine learning the labs are great as well really enjoyed this course	4
the best course of paleontology and paelobiolgy thanks	4
very good conclusion to learning the fundamentals of python after the first class ive already been programming in python for awhile but there was some basics i had missed which was extremely helpful for me to learn about im very excited for the next classes	4
sometimes boring and i felt like the quizzes were just worded in a tricky way rather than really assessing learning otherwise fine	3
really an awesome course	4
its my first course in coursera aerial robotics is a great course for me to learn more about quadrotor control some tools in matlab are very useful to help me deeply understand the material of the course unfortunately formula or model of control have not explained yet i hope formula of model of the control can be explained even it need external source or refer to some books 	3
this is the third course i made on this journey to becoming a journalist at the michigan state university and im very satisfied professors are prepared explaining clearly every aspects for being a serious and honest journalist i recomend it to everyone who want to be a journalist but also for people whoi want to know who means to be a journalist thank you to all professors im waiting for the next step	4
very interactive and it was fun completing the course learned a lot	4
this is a good course for brushing up or learning the basics of quantitative modeling	4
highly recomendable to teachers who want to refrehen their knowledge	4
a very great course for all it person	4
the course consider wide area of themes of software security but not deep generally its really good course	4
outstanding teachers excellent explanations with reallife examples making complex topics understandable quite easily congratulations	4
an excellent course for those new or seasoned to marketing we live in a digital world and if you own your own business work for a large company or are a freelancer like me you can grow your business and benefit from this class seriously do yourself a favor and take this class	4
everything has been explained in a systematic way	4
really great introduction to game design in unity would be nice to include a more detailed intro to c as well but i expect this to come in the follow up course i would choose this over other online beginners courses	4
the material is compelling and the lecturer is engaging but the course is not well prepared the assessments are not relevant to the material covered and there are no collateral materials eg downloadable slideshandouts available to assist in learning	1
too simple	1
the course was excellent with very good structure with the right level of difficultycomplexity with very good slides  discussions the only couple of points for potential amendments that i would propose is a avert from callingmentioning drugs with their brand names but rather use the active ingredient names only and b perhaps providing resources for further reading ie web links etc to all material after each lecture like you did for week  final lecture	4
good planning methodologies and examples	4
easy to understand	2
this course is great well organised and clearly argued i followed each and every section of it and all the readings and recourses are well prepared would recommend to anyone who is doing research in law technology and sociology alike	4
very complete some things like the chunks and forming chunks is confuse despite the good example and mental images i think was very useful for learn all the topics that a want to learn of different areas	4
this course is very difficult for beginners	1
this course is excellent and covers many topics i recommend itwe are never lost during the videos because the motivations are well explainedfurthermore andrew ng speaks very clearly and is easily understood by a non native english speaker like mei liked particularly the practical advices with the common mistakes that we should avoidi dont give  stars just because it lacks a followup in order to go deeply to the subject with a kind of final project and a certificate given in case of successmaybe i should also have a look at the corresponding stanford course which is supposed to be more complete than the online one	3
